"id","targetSmiles","batchId","status","result","reactionCount","price","timedOut","startedAt","finishedAt","order","runningTime","targetMetadata"
"ab228957-b038-420d-9f51-d85b60777716","CCC1C2CC2C2=CSC=C2N1CC(C)N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",8.870759459718348,4,9991.270724655842,FALSE,"""2024-07-10T07:37:59.001Z""","""2024-07-10T07:49:36.349Z""",7605,697,"null"
"89438a36-9052-4c7f-9aee-7cfb395344ad","CC(C)C1=CC=C(F)C(=C1)N1C=NC(O)=C1C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",8.792166290603243,4,434.4094164138287,TRUE,"""2024-07-10T07:23:24.766Z""","""2024-07-10T07:47:12.611Z""",7606,1427,"null"
"8e6ff9c9-dc6a-4d2d-9d43-4b7062b0500a","CCC1CCC23CC12C1CC(O)CC1CN3","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:25:58.894Z""","""2024-07-10T07:26:35.915Z""",7607,37,"null"
"539e1261-8da9-4440-93a0-505832666859","CC1CC2OCC(C)C(C1O)C2N1CCCC1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",7.494204262125341,4,2477.205477722569,TRUE,"""2024-07-10T06:59:38.413Z""","""2024-07-10T07:05:20.395Z""",7608,341,"null"
"298a12fa-9555-4208-90c0-72a04620cb5e","CC(C)NC1CC(C)C2COC(C)C1N=CO2","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:41:59.814Z""","""2024-07-10T06:44:47.209Z""",7609,167,"null"
"6c674863-8644-44e7-a0fe-a43a43b872c0","CCC1(C)OC2(CC)CC(CCO)C(C)C12","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:11:11.516Z""","""2024-07-10T07:11:28.925Z""",7610,17,"null"
"7e0b2302-c430-4691-b50d-5ae3981a9c4d","CCC1CC(CN)C(N)C(C#N)C(C)(C)C1C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:18:37.210Z""","""2024-07-10T07:18:42.488Z""",7611,5,"null"
"a8f1c0ed-401a-4a73-9074-7726055a7dd6","CC1NC2CC1C1N(C)C(CCCC1(C)C)C2","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:36:56.847Z""","""2024-07-10T07:41:31.247Z""",7612,274,"null"
"f58008f4-268e-4b63-8736-b78cc74bc0be","CC1CC2N3C(CN=C13)C(C)(O)C2(C)C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T08:08:37.223Z""","""2024-07-10T08:08:44.927Z""",7613,7,"null"
"9d44a2ed-43f7-43f9-aebe-eb36e5fa5dad","CC1=C(C)C2=C(O1)N=C1CC(N)C(C)=CN21","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",9.64893968013608,7,125,TRUE,"""2024-07-10T07:32:41.433Z""","""2024-07-10T07:38:56.480Z""",7614,375,"null"
"0cf9db5d-1c79-46c7-9095-f41ee4ad1df5","CC(C)C1=NSC2=C(C=C(CO)C(O)=N2)C1=N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:29:58.514Z""","""2024-07-10T06:30:14.648Z""",7615,16,"null"
"fc1a0846-bd6c-45e4-8f76-ee37d6a42b34","CC1CCC2(CCC3=C(N=CN3C)N2C)C1N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",9.355193053023179,5,57.42324179477109,TRUE,"""2024-07-10T08:11:37.902Z""","""2024-07-10T08:15:54.959Z""",7616,257,"null"
"6757874c-09ed-48be-9779-66bc20a1580c","CC1(C)CNC2=CSC(N3CCC(N)CC3)=C12","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",5.971360397597067,5,2539.805304375016,FALSE,"""2024-07-10T07:09:47.777Z""","""2024-07-10T07:19:39.968Z""",7617,592,"null"
"0212dfb8-c0a7-4df6-81a3-95c145ed34e6","CCC1OC2COC1(C)C2N1CC(C)N=C1C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",FALSE,"""2024-07-10T06:28:31.977Z""","""2024-07-10T06:45:35.208Z""",7618,1023,"null"
"6d26937a-042a-419c-843e-8ddc299586f4","CCC1=CC(C)=CC(=N)SC=CN=CC=CO1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:11:30.413Z""","""2024-07-10T07:11:42.416Z""",7619,12,"null"
"f71931b1-4378-48ab-bd56-a0db5a9db379","CCC12CCC3=C1C(OCCCO2)=CO3","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",6.282372382701761,3,56,TRUE,"""2024-07-10T08:09:17.514Z""","""2024-07-10T08:17:40.704Z""",7620,503,"null"
"c663c47f-3b2b-4076-9093-1bdab473cfae","CC12CC1OC1(CCC1N2)C1CCC1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:49:50.699Z""","""2024-07-10T07:50:04.339Z""",7621,13,"null"
"1a170c24-c5cd-49f5-abb1-61328c23498f","CCC1(C(C)C)C2(CCC1(OC)C(C)O2)C#N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",9.893940860339656,9,184.3119645239713,TRUE,"""2024-07-10T06:33:19.868Z""","""2024-07-10T06:34:33.613Z""",7622,73,"null"
"b40f3c50-29f6-4253-9941-e1ffe99debbc","CC1CCCC(=C1)C1=C(CN)NC(C)=C1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",3.148028941102977,2,49.40694828098897,TRUE,"""2024-07-10T07:42:10.317Z""","""2024-07-10T07:44:42.418Z""",7623,152,"null"
"98527f35-8858-4889-976e-6865f45c4ed2","CCCC1CN(CC(CC)CN)C(C)CCN1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",9.749023506369184,8,672,TRUE,"""2024-07-10T07:30:29.574Z""","""2024-07-10T07:41:22.270Z""",7624,652,"null"
"628ec1e0-193f-4e2a-b16b-1f31fa72b5ab","CC1C(CO)OC2=C1C1=C(O2)C(C)OCC1C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:07:41.090Z""","""2024-07-10T07:08:06.762Z""",7625,25,"null"
"7a9a47ce-2057-4c2f-82b4-78c6382c7fb7","CC1CC2C3CC(N3)C3=C2C2=C(OC=C12)O3","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:16:40.937Z""","""2024-07-10T07:17:31.308Z""",7626,50,"null"
"8b1bc044-f489-48be-a2ed-8f3dda7992ea","CC(N)C1=CC2(O)CC2(CC=C1)C(C)(C)C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:24:01.404Z""","""2024-07-10T07:24:21.502Z""",7627,20,"null"
"6f4d02de-31f4-40d7-a1ff-b089d8b16f36","CC(C)C1OC2C3C(CC13)NCC=C2C#N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:12:05.987Z""","""2024-07-10T07:12:12.134Z""",7628,6,"null"
"2b4f40c4-f80d-4061-8bcb-52b9d5eb4832","CC1CCC(O)C(C)C2CCC(C2N)C1(C)O","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:43:06.005Z""","""2024-07-10T06:43:19.632Z""",7629,13,"null"
"629c3816-a4ae-44fe-bc4a-a0b74e084304","CC1C2C(O)CCCN2CC(C)(C)C1(C)CN","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:07:43.732Z""","""2024-07-10T07:08:55.991Z""",7630,72,"null"
"f65707d4-e38b-4519-8340-352fa4b5f102","CCC1OC2=C(C=NS2)C2C(NC)C1N2C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",FALSE,"""2024-07-10T08:08:57.350Z""","""2024-07-10T08:17:34.932Z""",7631,517,"null"
"50cc2c07-440c-4758-8053-a6c11e5cda3a","CC1(C)CC(C(O)C2(C)CCCC2)C1(C)N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",8.711445710231319,6,801.7616018944037,TRUE,"""2024-07-10T06:58:22.683Z""","""2024-07-10T07:10:22.770Z""",7632,720,"null"
"2eb09d2b-1359-4e2a-adc5-dc8cdcb8bc79","CCC(C)(O)C(C)C(N)C1C(C)CCC1N","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T06:44:51.015Z""","""2024-07-10T06:44:57.487Z""",7633,6,"null"
"a1a659be-f204-4262-962c-eb48e779e950","CCC(C#N)C1=CC2=C(C)C(C)C3CC23C1","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:34:09.037Z""","""2024-07-10T07:34:14.501Z""",7634,5,"null"
"6429a3ca-14b5-4800-803d-8fd66308eb34","CCC1CCCC2OC(C)C(C2CN)C1(C)O","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:08:23.891Z""","""2024-07-10T07:09:04.348Z""",7635,40,"null"
"327f247d-b18a-445a-b45e-1377726fe607","CC1C2CC(C)CCOC2C2C(N)CNC12C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",9.918656538830083,9,1885.964523095781,FALSE,"""2024-07-10T06:46:14.359Z""","""2024-07-10T06:57:44.705Z""",7636,690,"null"
"d8b05296-fe4b-4a48-ba67-4e9bff1ea612","CC(C)C1=C(C)NC(O)=CN(C)C(=N)N=C1C","820ee240-c698-472c-9d8d-4bf932f8bc4a","ok",10,"null","null",TRUE,"""2024-07-10T07:57:34.620Z""","""2024-07-10T07:57:38.445Z""",7637,3,"null"
